WKT,name,description
"POLYGON ((106.8527208 -6.2420942, 106.853976 -6.2420408, 106.8532143 -6.2411663, 106.8529139 -6.2402171, 106.8529675 -6.2392145, 106.8534611 -6.2376467, 106.853622 -6.2367935, 106.8534396 -6.2354177, 106.8532572 -6.2346818, 106.8528281 -6.2347671, 106.852592 -6.2335726, 106.8514548 -6.2335299, 106.8512831 -6.2333699, 106.851326 -6.2330606, 106.8509183 -6.2328367, 106.8506823 -6.2333913, 106.8507037 -6.2340205, 106.8509827 -6.2345965, 106.8516908 -6.2349591, 106.8524847 -6.2355243, 106.8526778 -6.2360363, 106.8526993 -6.2364842, 106.8524955 -6.2371241, 106.8522487 -6.2380094, 106.8518946 -6.2392145, 106.8517123 -6.2398971, 106.8520663 -6.240537, 106.8527208 -6.2420942))",tebet eco park,
