WKT,name,description
"POLYGON ((106.8082043 -6.315723, 106.7800468 -6.3164141, 106.7752403 -6.3363762, 106.7711204 -6.3382529, 106.7731803 -6.3507075, 106.771292 -6.3558257, 106.7599624 -6.3578729, 106.7580741 -6.3617969, 106.7472595 -6.3616262, 106.7446845 -6.3732272, 106.7465728 -6.3820984, 106.7412513 -6.4068344, 106.7361015 -6.4063226, 106.730265 -6.4288399, 106.7343849 -6.4346397, 106.7312949 -6.447433, 106.7542976 -6.4494799, 106.7755836 -6.4433392, 106.7929214 -6.4411217, 106.8200439 -6.4487976, 106.8672508 -6.4476036, 106.8936866 -6.4368572, 106.8976348 -6.4203108, 106.8988365 -6.4017167, 106.8954032 -6.3873869, 106.8966049 -6.3722036, 106.8713706 -6.3599202, 106.8706891 -6.3525755, 106.8603843 -6.3578729, 106.8494031 -6.3389267, 106.8401333 -6.3430214, 106.8353268 -6.354964, 106.8157574 -6.3563288, 106.8095776 -6.364859, 106.7955014 -6.3645178, 106.7927548 -6.3491633, 106.8082043 -6.315723))",depok,
